PE Ratio,Price to Book,Median PE last 50 days,Sales Growth Last 4 Quarters,Profit Growth Last 4 Quarters,Debt To Equity,PEG Ratio,FCF,Ticker
58.828316,17.934772,N/A - Requires daily EPS or specialized API,"[np.float64(3.556472550872838), np.float64(-0.5998720244716942), np.float64(-0.642793455947913), np.float64(14.879133159833952)]","[np.float64(0.07982666210514311), np.float64(7.355531900324326), np.float64(-6.4530530876395416), np.float64(16.55520210681593)]",4.573,,1427053000.0,PRUDENT.NS
38.760002,24.396889,N/A - Requires daily EPS or specialized API,"[np.float64(26.565513988315498), np.float64(32.255752230071444), np.float64(-31.292539705631956), np.float64(121.89762090821897)]","[np.float64(-7.855381001008385), np.float64(75.33215838941729), np.float64(-0.06126386608615418), np.float64(89.16801814693505)]",6.017,,2012839000.0,WAAREERTL.NS
44.04992,5.185856,N/A - Requires daily EPS or specialized API,"[np.float64(15.107676567975636), np.float64(2.8606877230692604), np.float64(-12.080946475324318), np.float64(30.154897985786782)]","[np.float64(51.52974896581624), np.float64(25.499130960477594), np.float64(-13.264904829322008), np.float64(17.744935365618367)]",18.998,,-1698266000.0,POCL.NS
49.785156,2.4906683,N/A - Requires daily EPS or specialized API,"[np.float64(-32.49090909090909), np.float64(25.31328320802005), np.float64(-2.639751552795031), np.float64(11.639425458147597)]","[np.float64(-144.62151394422312), np.float64(191.86046511627907), np.float64(-6.0109289617486334), np.float64(258.8235294117647)]",60.58,,1431000000.0,HIKAL.NS
,2.1868877,N/A - Requires daily EPS or specialized API,[],[],414.103,,3265760000.0,KALPATARU.NS
,0.67306286,N/A - Requires daily EPS or specialized API,"[np.float64(-27.38905666171879), np.float64(-22.30573451045892), np.float64(-17.164363480638414), np.float64(-12.461791337447373)]","[np.float64(-17.059636196177756), np.float64(-1.3380585656193915), np.float64(103.49019970414201), np.float64(-488.296535630946)]",214.775,,36462300000.0,SPANDANA.NS
16.78258,4.4679084,N/A - Requires daily EPS or specialized API,"[np.float64(-17.144565867449575), np.float64(21.802813848904623), np.float64(7.5557829031715), np.float64(-6.104616522007699)]","[np.float64(-28.23443678222966), np.float64(1.2336402633951746), np.float64(8.737892922930655), np.float64(-15.225549706571293)]",,,-6870960000.0,CEIGALL.NS
11.589745,1.1664215,N/A - Requires daily EPS or specialized API,"[np.float64(115.8256038948237), np.float64(-54.682119732097725), np.float64(-2.970864235981513), np.float64(2.7954614991757594)]","[np.float64(697.8347196136303), np.float64(-91.46254584271567), np.float64(-3.638603097801254), np.float64(-14.538093971480691)]",141.013,,-54993000.0,SMCGLOBAL.NS
16.806313,2.8274198,N/A - Requires daily EPS or specialized API,"[np.float64(-16.294880239039987), np.float64(34.31306126500123), np.float64(-3.2850646471145737), np.float64(18.94449263904971)]","[np.float64(-3.11815312248561), np.float64(13.167504062459143), np.float64(21.472490073737944), np.float64(5.020491803278689)]",24.931,,-320195000.0,GPTINFRA.NS
29.681028,5.170448,N/A - Requires daily EPS or specialized API,"[np.float64(15.69271367096321), np.float64(-28.9871113558825), np.float64(104.13815860556524), np.float64(-17.38455720617673)]","[np.float64(45.0365870495651), np.float64(-53.42094104265098), np.float64(124.91276441873079), np.float64(0.3683742537245722)]",3.625,,-203665000.0,GOLDIAM.NS
24.630125,3.536067,N/A - Requires daily EPS or specialized API,"[np.float64(-9.88668510465669), np.float64(8.993490641031093), np.float64(2.5089756274348183), np.float64(1.3150121799489334)]","[np.float64(20.362619922115996), np.float64(62.43862681657236), np.float64(-41.27637792770778), np.float64(-14.035905486755142)]",46.636,,478579000.0,TIIL.NS
16.44724,2.2790685,N/A - Requires daily EPS or specialized API,"[np.float64(95.61900642984249), np.float64(-1.2297853508774137), np.float64(-42.958369405803694), np.float64(-4.506146246916141)]","[np.float64(318.29228786777145), np.float64(-20.005182839044053), np.float64(-71.76170226605632), np.float64(24.55389513852037)]",9.65,,561679000.0,INSECTICID.NS
45.04772,19.561714,N/A - Requires daily EPS or specialized API,"[np.float64(7.6600765898401), np.float64(-23.989203778677464), np.float64(19.627444892890406), np.float64(2.553489556800815)]","[np.float64(-12.819057417031768), np.float64(-12.886428019572497), np.float64(28.682684341342167), np.float64(-2.4409957969608795)]",1.73,,2161236000.0,INGERRAND.NS
52.363796,8.161673,N/A - Requires daily EPS or specialized API,"[np.float64(-15.108233628618184), np.float64(39.01780060195594), np.float64(-1.77276372436299), np.float64(-6.092364054115211)]","[np.float64(-53.76709321840436), np.float64(60.90766709454496), np.float64(0.5581285847076827), np.float64(88.45303571565171)]",45.313,,-2696971000.0,PICCADIL.NS
1111.3492,17.663607,N/A - Requires daily EPS or specialized API,"[np.float64(9.810709447482449), np.float64(-8.511739043710431), np.float64(5.668039419043307), np.float64(0.27843287561223945)]","[np.float64(-19.376026272578), np.float64(-78.28660258421519), np.float64(1859.698155394075), np.float64(-89.0063295028575)]",268.966,,1271916000.0,WESTLIFE.NS
33.222416,4.832998,N/A - Requires daily EPS or specialized API,"[np.float64(47.73682553442386), np.float64(-32.41163610993987), np.float64(-1.8850714502888417), np.float64(5.759467425122764)]","[np.float64(-3.004300084465945), np.float64(4.914527928313146), np.float64(-9.558845164951414), np.float64(11.86477073595842)]",12.327,,114806000.0,HAPPYFORGE.NS
48.30427,4.654055,N/A - Requires daily EPS or specialized API,"[np.float64(-32.44627425241406), np.float64(11.460019064931611), np.float64(-14.643076777520223), np.float64(17.04224572282819)]","[np.float64(-53.185679611650485), np.float64(5.018320853911104), np.float64(-22.208452100632048), np.float64(20.414863453215936)]",25.24,,-3334300000.0,TITAGARH.NS
20.66208,3.468008,N/A - Requires daily EPS or specialized API,"[np.float64(-46.00928277893251), np.float64(96.27608530829555), np.float64(19.62122327679683), np.float64(-1.0471377572309466)]","[np.float64(-29.86059155866389), np.float64(553.5401497348178), np.float64(-26.55307549741331), np.float64(55.612551920508416)]",0.471,,2105592000.0,SHARDACROP.NS
58.819244,8.718744,N/A - Requires daily EPS or specialized API,"[np.float64(-51.02993444668056), np.float64(57.75259777557308), np.float64(12.59813850949233), np.float64(47.96684835073058)]","[np.float64(-77.85428610697952), np.float64(54.943270830390226), np.float64(86.77748766358306), np.float64(252.4603361881099)]",38.554,,-1688124000.0,ASTRAMICRO.NS
59.522766,46.265915,N/A - Requires daily EPS or specialized API,"[np.float64(27.983777520278096), np.float64(-4.482567791920309), np.float64(13.008130081300814), np.float64(-7.196749854904237)]","[np.float64(21.4), np.float64(12.866817155756207), np.float64(-1.5555555555555556), np.float64(55.172413793103445)]",11.012,,4291000000.0,SANOFICONR.NS
26.816668,5.7371397,N/A - Requires daily EPS or specialized API,"[np.float64(-9.198194230853476), np.float64(-2.868781786706858), np.float64(26.835039262163885), np.float64(-3.557394002068252)]","[np.float64(-16.75291861367753), np.float64(-26.18753370483552), np.float64(137.3673262574004), np.float64(-14.814057566051023)]",89.569,,13868000.0,ROHLTD.NS
22.422304,2.6094358,N/A - Requires daily EPS or specialized API,"[np.float64(15.326626188288255), np.float64(33.286437234813064), np.float64(-4.582255354311593), np.float64(-8.419748416933558)]","[np.float64(36.90386422431294), np.float64(53.5246135214077), np.float64(-28.703668431678793), np.float64(-10.02536331231149)]",70.108,,-272978000.0,HARIOMPIPE.NS
,7.8796945,N/A - Requires daily EPS or specialized API,"[np.float64(13.20938676931657), np.float64(-21.667194938598815), np.float64(6.691718199181931), np.float64(22.09234338085346)]","[np.float64(-241.25876680303918), np.float64(109.17485115111762), np.float64(-29.481908235586683), np.float64(-128.32698548369675)]",99.941,,2973160000.0,RTNINDIA.NS
7.5536485,0.8837027,N/A - Requires daily EPS or specialized API,"[np.float64(10.281437125748504), np.float64(-14.063706066999435), np.float64(-13.136956910423745), np.float64(25.67833267793944)]","[np.float64(-82.10206561360874), np.float64(360.67730198712565), np.float64(32.431430689399555), np.float64(24.44649446494465)]",1.296,,-1639700000.0,DELTACORP.NS
,3.780803,N/A - Requires daily EPS or specialized API,"[np.float64(-9.739790067919204), np.float64(7.084159818645509), np.float64(-5.910060433700676), np.float64(-3.0718605172027633)]","[np.float64(-140.23685127133402), np.float64(-425.1415628539071), np.float64(-18.54243542435424), np.float64(-2.954341987466428)]",153.763,,-5891500000.0,SUNCLAY.NS
96.15325,1.112295,N/A - Requires daily EPS or specialized API,"[np.float64(-148.7462228627214), np.float64(-212.75290910996958), np.float64(-8.694986312383943), np.float64(132.26251083790933)]","[np.float64(3911.7447642006928), np.float64(84.028836822404), np.float64(20.156588372480428), np.float64(-99.18509026045075)]",17.807,,752800000.0,RAYMOND.NS
9.010457,1.5608442,N/A - Requires daily EPS or specialized API,"[np.float64(2.895769424177336), np.float64(32.89894851280298), np.float64(3.2110601044583653), np.float64(10.445727652729477)]","[np.float64(-131.2039188614628), np.float64(-142.4038470195722), np.float64(660.0733407775725), np.float64(23.091036098042036)]",29.357,,3687764000.0,GATEWAY.NS
,1.7661278,N/A - Requires daily EPS or specialized API,"[np.float64(35.146518505242405), np.float64(-1.910398781095256), np.float64(-21.976590005029493), np.float64(47.652320675105486)]","[np.float64(-114.9326805385557), np.float64(293.9247830279653), np.float64(-127.31103502765342), np.float64(126.41621943947526)]",41.053,,-1746700000.0,HERANBA.NS
,3.4988852,N/A - Requires daily EPS or specialized API,"[np.float64(-2.854708138048573), np.float64(9.027562712914214), np.float64(0.969355847404628), np.float64(-1.4331946370781323)]","[np.float64(30.651872399445214), np.float64(9.242424242424242), np.float64(-30.89005235602094), np.float64(-4.785643070787637)]",96.087,,83000000.0,AURUM.NS
29.760984,4.669786,N/A - Requires daily EPS or specialized API,"[np.float64(35.02051581692775), np.float64(-17.46085204065137), np.float64(8.618202143942032), np.float64(11.57925328004284)]","[np.float64(13.562640889466243), np.float64(7.505416756518078), np.float64(5.592843589048522), np.float64(5.078160605231975)]",380.228,,-22102690000.0,HOMEFIRST.NS
34.010853,6.5137286,N/A - Requires daily EPS or specialized API,"[np.float64(-15.101980990920843), np.float64(23.332696546237873), np.float64(-16.612258736693043), np.float64(25.0803186277061)]","[np.float64(-25.317808978411353), np.float64(48.761684736548034), np.float64(-27.552989725731457), np.float64(41.059040401016226)]",5.224,,1513420000.0,GARFIBRES.NS
48.5452,1.7447056,N/A - Requires daily EPS or specialized API,"[np.float64(-9.009516808239965), np.float64(11.358343753468073), np.float64(-5.999192465943771), np.float64(9.738679688651462)]","[np.float64(-64.57644991212653), np.float64(-80.08734969273625), np.float64(-51.67330758146677), np.float64(34.62505236698785)]",53.259,,-1213296000.0,OAL.NS
29.49559,4.992343,N/A - Requires daily EPS or specialized API,"[np.float64(7.080763628474912), np.float64(11.600800681357354), np.float64(1.0281765808105736), np.float64(-4.659404175932172)]","[np.float64(4.467411938409619), np.float64(31.892282868747568), np.float64(-24.02029169308814), np.float64(-14.156626506024098)]",36.04,,-397280000.0,VENUSPIPES.NS
66.22597,17.745571,N/A - Requires daily EPS or specialized API,"[np.float64(16.77158170705053), np.float64(8.868511303759002), np.float64(1.8685530878549776), np.float64(22.368570564233487)]","[np.float64(27.759873491202434), np.float64(-0.14890618910086645), np.float64(-1.756470172407022), np.float64(47.01501154734411)]",102.75,,129089000.0,HIRECT.NS
,-21.851908,N/A - Requires daily EPS or specialized API,"[np.float64(-64.5405723534172), np.float64(82.33400402414487), np.float64(15.94090202177294), np.float64(-23.49791790600833)]","[np.float64(-13.216461935371612), np.float64(-24.82782039994969), np.float64(-25.92005962918103), np.float64(11.91866527632951)]",,,-3706327000.0,SPARC.NS
45.665146,4.1768866,N/A - Requires daily EPS or specialized API,"[np.float64(21.332688173115773), np.float64(17.58629791477256), np.float64(-0.4751924996643296), np.float64(-31.394231154329837)]","[np.float64(22.256711409395972), np.float64(171.15559599636032), np.float64(-15.494040753556323), np.float64(-63.829787234042556)]",7.126,,4512600000.0,WHIRLPOOL.NS
33.632626,4.2787137,N/A - Requires daily EPS or specialized API,[],[],,,-762689000.0,VILAS.NS
12.856223,1.4745842,N/A - Requires daily EPS or specialized API,"[np.float64(-9.892056990044157), np.float64(10.766138920237852), np.float64(13.999433174431688), np.float64(-9.08777534006143)]","[np.float64(-13.034051366394833), np.float64(0.9785999734734244), np.float64(16.65724857046754), np.float64(-16.505025238530322)]",24.743,,-511810000.0,CAPACITE.NS
36.49763,5.0404315,N/A - Requires daily EPS or specialized API,"[np.float64(-2.6317179084171487), np.float64(13.433640432434526), np.float64(2.2987428552891362), np.float64(1.6480969897704958)]","[np.float64(-5.5317816511846365), np.float64(32.748635242608145), np.float64(9.580347382485122), np.float64(1.5730059835913885)]",61.986,,-846270000.0,SKIPPER.NS
34.348484,2.3393965,N/A - Requires daily EPS or specialized API,"[np.float64(-1.906965610787521), np.float64(28.460483158824275), np.float64(-14.932090278010666), np.float64(14.628502014330966)]","[np.float64(-97.59016393442623), np.float64(280.29925187032416), np.float64(-350.625), np.float64(-161.40070354972818)]",62.667,,-4059300000.0,TRIVENI.NS
17.44282,0.7108599,N/A - Requires daily EPS or specialized API,"[np.float64(16.744323402021262), np.float64(-0.9940874537067117), np.float64(-11.400857726736321), np.float64(-4.389344487863944)]","[np.float64(-204.4404973357016), np.float64(-201.44144144144144), np.float64(-26.63582286847323), np.float64(-35.21267485012846)]",,,11430500000.0,SURYODAY.NS
11.16083,2.2619882,N/A - Requires daily EPS or specialized API,"[np.float64(3.6454691350787987), np.float64(-2.057005945134726), np.float64(-2.2245342390627227), np.float64(10.593217401626209)]","[np.float64(-22.014545405062673), np.float64(-8.94879110135904), np.float64(34.14020885031813), np.float64(13.68361149849296)]",20.152,,19455144000.0,BBTC.NS
41.330563,4.2642646,N/A - Requires daily EPS or specialized API,"[np.float64(-24.740400279511746), np.float64(5.7006904587380465), np.float64(23.688222324656643), np.float64(29.175066179793816)]","[np.float64(-62.42518604528421), np.float64(-8.310024099650605), np.float64(84.00071234584391), np.float64(108.69104693945812)]",21.929,,-1070955000.0,GENESYS.NS
,5.4448423,N/A - Requires daily EPS or specialized API,"[np.float64(-25.230945379791304), np.float64(50.63698012622007), np.float64(-49.53113871963282), np.float64(30.91266963638247)]","[np.float64(375.0791974656811), np.float64(-69.33290155440415), np.float64(-3251.020408163265), np.float64(-161.89473684210526)]",28.672,,-791280000.0,QUADFUTURE.NS
17.034685,1.0895581,N/A - Requires daily EPS or specialized API,"[np.float64(-0.9079609351879254), np.float64(3.523918651462325), np.float64(-3.026863862430404), np.float64(-1.7926647798558633)]","[np.float64(6.601049868766403), np.float64(16.531579752255695), np.float64(-49.11680024900786), np.float64(-8.023189235614085)]",33.334,,3603100000.0,JKPAPER.NS
